date,aqi,pm25,pm10,no2,so2,co,o3,city
2022-10-10,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2022-10-11,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2022-10-12,40.0,22.0,43.2,33.2,45.6,0.42,38.0,Chennai
2022-10-13,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2022-10-14,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2022-10-15,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2022-10-16,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2022-10-17,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2022-10-18,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2022-10-19,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2022-10-20,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2022-10-21,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2022-10-22,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2022-10-23,109.0,59.95,117.72,90.47,124.26,1.14,103.55,Chennai
2022-10-24,193.0,106.15,208.44,160.19,220.02,2.03,183.35,Chennai
2022-10-25,228.0,125.4,246.24,189.24,259.92,2.39,216.6,Chennai
2022-10-26,147.0,80.85,158.76,122.01,167.58,1.54,139.65,Chennai
2022-10-27,105.0,57.75,113.4,87.15,119.7,1.1,99.75,Chennai
2022-10-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2022-10-29,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2022-10-30,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2022-10-31,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2022-11-01,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2022-11-02,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2022-11-03,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2022-11-04,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2022-11-05,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2022-11-06,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2022-11-07,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2022-11-08,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2022-11-09,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2022-11-10,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2022-11-11,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2022-11-12,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2022-11-13,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai
2022-11-14,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai
2022-11-15,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2022-11-16,121.0,66.55,130.68,100.43,137.94,1.27,114.95,Chennai
2022-11-17,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai
2022-11-18,170.0,93.5,183.6,141.1,193.8,1.79,161.5,Chennai
2022-11-19,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai
2022-11-20,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2022-11-21,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2022-11-22,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2022-11-23,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2022-11-24,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2022-11-25,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2022-11-26,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2022-11-27,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai
2022-11-28,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2022-11-29,142.0,78.1,153.36,117.86,161.88,1.49,134.9,Chennai
2022-11-30,153.0,84.15,165.24,126.99,174.42,1.61,145.35,Chennai
2022-12-01,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2022-12-02,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2022-12-03,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2022-12-04,35.0,19.25,37.8,29.05,39.9,0.37,33.25,Chennai
2022-12-05,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2022-12-06,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2022-12-07,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2022-12-08,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2022-12-09,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2022-12-10,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2022-12-11,44.0,24.2,47.52,36.52,50.16,0.46,41.8,Chennai
2022-12-12,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2022-12-13,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2022-12-14,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2022-12-15,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2022-12-16,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2022-12-17,123.0,67.65,132.84,102.09,140.22,1.29,116.85,Chennai
2022-12-18,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2022-12-19,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2022-12-20,110.0,60.5,118.8,91.3,125.4,1.16,104.5,Chennai
2022-12-21,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2022-12-22,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai
2022-12-23,172.0,94.6,185.76,142.76,196.08,1.81,163.4,Chennai
2022-12-24,193.0,106.15,208.44,160.19,220.02,2.03,183.35,Chennai
2022-12-25,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2022-12-26,34.0,18.7,36.72,28.22,38.76,0.36,32.3,Chennai
2022-12-27,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai
2022-12-28,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2022-12-29,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2022-12-30,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2022-12-31,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-01-01,104.0,57.2,112.32,86.32,118.56,1.09,98.8,Chennai
2023-01-02,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2023-01-03,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2023-01-04,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-01-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-01-06,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-01-07,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-01-08,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-01-09,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-01-10,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-01-11,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2023-01-12,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2023-01-13,106.0,58.3,114.48,87.98,120.84,1.11,100.7,Chennai
2023-01-14,147.0,80.85,158.76,122.01,167.58,1.54,139.65,Chennai
2023-01-15,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-01-16,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-01-17,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-01-18,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2023-01-19,115.0,63.25,124.2,95.45,131.1,1.21,109.25,Chennai
2023-01-20,124.0,68.2,133.92,102.92,141.36,1.3,117.8,Chennai
2023-01-21,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2023-01-22,114.0,62.7,123.12,94.62,129.96,1.2,108.3,Chennai
2023-01-23,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2023-01-24,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-01-25,100.0,55.0,108.0,83.0,114.0,1.05,95.0,Chennai
2023-01-26,159.0,87.45,171.72,131.97,181.26,1.67,151.05,Chennai
2023-01-27,105.0,57.75,113.4,87.15,119.7,1.1,99.75,Chennai
2023-01-28,113.0,62.15,122.04,93.79,128.82,1.19,107.35,Chennai
2023-01-29,132.0,72.6,142.56,109.56,150.48,1.39,125.4,Chennai
2023-01-30,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2023-01-31,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2023-02-01,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-02-02,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2023-02-03,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2023-02-04,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-02-05,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-02-06,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2023-02-07,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-02-08,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2023-02-09,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-02-10,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2023-02-11,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-02-12,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-02-13,136.0,74.8,146.88,112.88,155.04,1.43,129.2,Chennai
2023-02-14,120.0,66.0,129.6,99.6,136.8,1.26,114.0,Chennai
2023-02-15,105.0,57.75,113.4,87.15,119.7,1.1,99.75,Chennai
2023-02-16,131.0,72.05,141.48,108.73,149.34,1.38,124.45,Chennai
2023-02-17,134.0,73.7,144.72,111.22,152.76,1.41,127.3,Chennai
2023-02-18,126.0,69.3,136.08,104.58,143.64,1.32,119.7,Chennai
2023-02-19,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-02-20,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-02-21,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai
2023-02-22,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2023-02-23,111.0,61.05,119.88,92.13,126.54,1.17,105.45,Chennai
2023-02-24,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-02-25,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2023-02-26,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2023-02-27,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2023-02-28,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2023-03-01,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2023-03-02,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2023-03-03,118.0,64.9,127.44,97.94,134.52,1.24,112.1,Chennai
2023-03-04,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-03-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-03-06,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2023-03-07,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-03-08,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2023-03-09,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-03-10,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2023-03-11,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-03-12,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2023-03-13,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2023-03-14,90.0,49.5,97.2,74.7,102.6,0.95,85.5,Chennai
2023-03-15,104.0,57.2,112.32,86.32,118.56,1.09,98.8,Chennai
2023-03-16,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-03-17,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-03-18,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-03-19,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2023-03-20,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai
2023-03-21,48.0,26.4,51.84,39.84,54.72,0.5,45.6,Chennai
2023-03-22,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2023-03-23,43.0,23.65,46.44,35.69,49.02,0.45,40.85,Chennai
2023-03-24,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2023-03-25,41.0,22.55,44.28,34.03,46.74,0.43,38.95,Chennai
2023-03-26,39.0,21.45,42.12,32.37,44.46,0.41,37.05,Chennai
2023-03-27,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2023-03-28,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-03-29,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-03-30,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2023-03-31,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-04-01,99.0,54.45,106.92,82.17,112.86,1.04,94.05,Chennai
2023-04-02,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2023-04-03,113.0,62.15,122.04,93.79,128.82,1.19,107.35,Chennai
2023-04-04,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2023-04-05,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-04-06,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2023-04-07,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2023-04-08,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai
2023-04-09,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2023-04-10,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2023-04-11,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-04-12,36.0,19.8,38.88,29.88,41.04,0.38,34.2,Chennai
2023-04-13,103.0,56.65,111.24,85.49,117.42,1.08,97.85,Chennai
2023-04-14,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai
2023-04-15,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-04-16,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-04-17,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2023-04-18,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-04-19,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-04-20,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-04-21,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-04-22,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-04-23,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2023-04-24,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-04-25,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2023-04-26,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-04-27,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-04-28,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-04-29,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-04-30,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-05-01,80.0,44.0,86.4,66.4,91.2,0.84,76.0,Chennai
2023-05-02,113.0,62.15,122.04,93.79,128.82,1.19,107.35,Chennai
2023-05-03,91.0,50.05,98.28,75.53,103.74,0.96,86.45,Chennai
2023-05-04,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2023-05-05,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-05-06,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-05-07,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-05-08,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-05-09,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-05-10,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-05-11,33.0,18.15,35.64,27.39,37.62,0.35,31.35,Chennai
2023-05-12,61.0,33.55,65.88,50.63,69.53999999999999,0.64,57.949999999999996,Chennai
2023-05-13,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai
2023-05-14,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2023-05-15,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2023-05-16,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-05-17,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-05-18,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-05-19,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-05-20,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-05-21,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-05-22,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2023-05-23,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-05-24,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-05-25,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-05-26,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-05-27,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai
2023-05-28,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai
2023-05-29,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-05-30,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-05-31,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-06-01,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2023-06-02,108.0,59.4,116.64,89.64,123.12,1.13,102.6,Chennai
2023-06-03,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2023-06-04,53.0,29.15,57.24,43.99,60.42,0.56,50.35,Chennai
2023-06-05,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-06-06,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-06-07,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-06-08,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-06-09,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-06-10,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-06-11,40.0,22.0,43.2,33.2,45.6,0.42,38.0,Chennai
2023-06-12,49.0,26.95,52.92,40.67,55.86,0.515,46.55,Chennai
2023-06-13,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-06-14,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-06-15,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai
2023-06-16,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-06-17,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-06-18,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-06-19,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2023-06-20,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-06-21,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-06-22,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-06-23,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-06-24,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-06-25,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-06-26,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-06-27,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-06-28,60.0,33.0,64.8,49.8,68.4,0.63,57.0,Chennai
2023-06-29,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai
2023-06-30,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-07-01,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2023-07-02,92.0,50.6,99.36,76.36,104.88,0.97,87.4,Chennai
2023-07-03,91.0,50.05,98.28,75.53,103.74,0.96,86.45,Chennai
2023-07-04,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai
2023-07-05,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-07-06,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai
2023-07-07,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai
2023-07-08,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2023-07-09,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-07-10,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-07-11,49.0,26.95,52.92,40.67,55.86,0.51,46.55,Chennai
2023-07-12,38.0,20.9,41.04,31.54,43.32,0.4,36.1,Chennai
2023-07-13,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-07-14,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-07-15,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-07-16,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2023-07-17,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-07-18,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2023-07-19,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai
2023-07-20,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-07-21,107.0,58.85,115.56,88.81,121.98,1.12,101.65,Chennai
2023-07-22,101.0,55.55,109.08,83.83,115.14,1.06,95.95,Chennai
2023-07-23,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-07-24,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-07-25,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-07-26,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai
2023-07-27,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-07-28,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai
2023-07-29,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2023-07-30,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai
2023-07-31,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-08-01,184.0,101.2,198.72,152.72,209.76,1.93,174.8,Chennai
2023-08-02,95.0,52.25,102.6,78.85,108.3,1.0,90.25,Chennai
2023-08-03,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-08-04,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-08-05,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-08-06,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-08-07,63.0,34.65,68.04,52.29,71.82,0.66,59.85,Chennai
2023-08-08,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-08-09,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai
2023-08-10,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai
2023-08-11,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-08-12,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-08-13,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-08-14,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-08-15,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-08-16,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai
2023-08-17,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai
2023-08-18,61.0,33.55,65.88,50.63,69.54,0.64,57.95,Chennai
2023-08-19,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-08-20,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-08-21,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-08-22,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2023-08-23,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai
2023-08-24,65.0,35.75,70.2,53.95,74.1,0.68,61.75,Chennai
2023-08-25,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-08-26,68.0,37.4,73.44,56.44,77.52,0.71,64.6,Chennai
2023-08-27,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-08-28,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai
2023-08-29,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai
2023-08-30,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai
2023-08-31,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-09-01,118.0,64.9,127.44,97.94,134.52,1.24,112.1,Chennai
2023-09-02,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai
2023-09-03,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai
2023-09-04,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
2023-09-05,67.0,36.85,72.36,55.61,76.38,0.7,63.65,Chennai
2023-09-06,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-09-07,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai
2023-09-08,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai
2023-09-09,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai
2023-09-10,47.0,25.85,50.76,39.01,53.58,0.49,44.65,Chennai
2023-09-11,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai
2023-09-12,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai
2023-09-13,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai
2023-09-14,81.0,44.55,87.48,67.23,92.34,0.85,76.95,Chennai
2023-09-15,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai
2023-09-16,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-09-17,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai
2023-09-18,45.0,24.75,48.6,37.35,51.3,0.47,42.75,Chennai
2023-09-19,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai
2023-09-20,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai
2023-09-21,64.0,35.2,69.12,53.12,72.96,0.67,60.8,Chennai
2023-09-22,54.0,29.7,58.32,44.82,61.56,0.57,51.3,Chennai
2023-09-23,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai
