date,aqi,pm25,pm10,no2,so2,co,o3,city,dayofweek,is_weekend,day,month,month_sin,month_cos,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_7,pm25_lag_14,pm25_lag_21,pm25_lag_28,pm25_roll_3_mean,pm25_roll_7_mean,pm25_roll_14_mean,pm25_roll_7_std,pm25_diff_1,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,target_t+1
2020-01-17,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,4,0,17,1,0.49999999999999994,0.8660254037844387,29.7,56.1,93.5,27.5,36.3,33.55,61.05,59.76666666666665,55.864285714285714,46.94642857142857,27.27515221903317,9.349999999999998,0.26348932231871813,0.9646623124306364,0.5083564379375117,0.8611467540480454,0.7172952716008847,0.6967693257736114,28.6
2020-01-18,52.0,28.6,56.16,43.16,59.28,0.55,49.4,Chennai,5,1,18,1,0.49999999999999994,0.8660254037844387,39.05,29.7,56.1,64.35,33.55,31.9,75.35,41.616666666666646,57.51428571428572,47.14285714285715,25.569296599074253,-10.449999999999996,0.28004404847434183,0.9599871514317785,0.5376773767406127,0.843150661828201,0.752282698098721,0.6588404527207696,40.15
2020-01-19,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,6,1,19,1,0.49999999999999994,0.8660254037844387,28.6,39.05,29.7,33.0,33.0,58.3,67.1,32.44999999999998,52.40714285714285,46.78928571428572,27.475632060843633,11.549999999999997,0.29651590509054826,0.9550279147901034,0.566361933081453,0.824156636056666,0.7852670068439949,0.6191572723971457,39.6
2020-01-20,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai,0,0,20,1,0.49999999999999994,0.8660254037844387,40.15,28.6,39.05,86.9,50.6,41.8,51.15,35.933333333333316,53.42857142857143,47.300000000000004,26.757426650415816,-0.5499999999999972,0.3129000178799544,0.9497860700235207,0.5943761565849826,0.8041871576214483,0.8161603698771184,0.5778254499777985,48.4
2020-01-21,88.0,48.4,95.04,73.04,100.32,0.92,83.6,Chennai,1,0,21,1,0.49999999999999994,0.8660254037844387,39.6,40.15,28.6,93.5,41.25,47.85,52.8,36.116666666666646,46.67142857142857,46.51428571428572,22.53530299224713,8.799999999999997,0.3291915385199928,0.9442631682782295,0.6216868902665464,0.7832658619336802,0.8448805268402666,0.5349550405091195,47.3
2020-01-22,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai,2,0,22,1,0.49999999999999994,0.8660254037844387,48.4,39.6,40.15,56.1,33.55,35.2,56.1,42.71666666666665,40.228571428571435,47.025,9.71716081402976,-1.1000000000000014,0.3453856460876004,0.9384608438697114,0.64826180977571,0.7614175109533017,0.8713510040136413,0.4906601958631038,60.5
2020-01-23,110.0,60.5,118.8,91.3,125.4,1.16,104.5,Chennai,3,0,23,1,0.49999999999999994,0.8660254037844387,47.3,48.4,39.6,29.7,37.95,33.55,72.6,45.09999999999999,38.971428571428575,48.00714285714286,7.676580029699563,13.200000000000003,0.36147754848581176,0.9323808137991084,0.6740694616546156,0.7386679638813752,0.8955013179435031,0.44505886078298573,69.85
2020-01-24,127.0,69.85,137.16,105.41,144.78,1.33,120.65,Chennai,4,0,24,1,0.49999999999999994,0.8660254037844387,60.5,47.3,48.4,39.05,27.5,36.3,33.55,52.06666666666664,43.37142857142857,49.61785714285714,9.963092606501036,9.349999999999994,0.3774624838618099,0.926024877245138,0.6990793005655548,0.7150441465537458,0.917267163119859,0.3982724588294375,53.9
2020-01-25,98.0,53.9,105.84,81.34,111.72,1.03,93.1,Chennai,5,1,25,1,0.49999999999999994,0.8660254037844387,69.85,60.5,47.3,28.6,64.35,33.55,31.9,59.21666666666664,47.771428571428565,52.642857142857146,13.799150249890353,-15.949999999999996,0.39333572201604594,0.9193949150316831,0.7232617254437366,0.6905740195722316,0.9365905832039807,0.3504255690637132,40.7
2020-01-26,74.0,40.7,79.92,61.42,84.36,0.78,70.3,Chennai,6,1,26,1,0.49999999999999994,0.8660254037844387,53.9,69.85,60.5,40.15,33.0,33.0,58.3,61.416666666666636,51.385714285714286,51.89642857142858,10.962615042563069,-13.199999999999996,0.4090925658019742,0.9124928890712286,0.7465881145324101,0.6652865452111149,0.9534201253498669,0.3016455943285832,42.35
2020-01-27,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai,0,0,27,1,0.49999999999999994,0.8660254037844387,40.7,53.9,69.85,39.6,86.9,50.6,41.8,54.81666666666664,51.46428571428571,52.44642857142858,10.870246634955592,1.6499999999999986,0.4247283525160183,0.9053208417842974,0.769030859258919,0.6392116531380577,0.9677109772087531,0.2520624220102635,51.15
2020-01-28,93.0,51.15,100.44,77.19,106.02,0.98,88.35,Chennai,1,0,28,1,0.49999999999999994,0.8660254037844387,42.35,40.7,53.9,48.4,93.5,41.25,47.85,45.64999999999998,51.857142857142854,49.26428571428572,10.409948309647138,8.799999999999997,0.44023845527732763,0.897880895495072,0.7905633969115483,0.6123802049900647,0.9794250862518068,0.20180807818479643,43.45
2020-01-29,79.0,43.45,85.32,65.57,90.06,0.83,75.05,Chennai,2,0,29,1,0.49999999999999994,0.8660254037844387,51.15,42.35,40.7,47.3,56.1,33.55,35.2,44.73333333333331,52.25,46.23928571428572,10.309138340973742,-7.699999999999996,0.4556182843969648,0.890175251803355,0.8111602420785614,0.5848239578463331,0.988531261093343,0.15101637606963345,47.3
2020-01-30,86.0,47.3,92.88,71.38,98.04,0.9,81.7,Chennai,3,0,30,1,0.49999999999999994,0.8660254037844387,43.45,51.15,42.35,60.5,29.7,37.95,33.55,45.649999999999984,51.7,45.33571428571429,10.712064849193867,3.8499999999999943,0.47086328873605704,0.8822061909330859,0.8307970168121255,0.5565755266413291,0.9950052545447354,0.09982255971656069,41.25
2020-01-31,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai,4,0,31,1,0.49999999999999994,0.8660254037844387,47.3,43.45,51.15,69.85,39.05,27.5,36.3,47.29999999999998,49.81428571428571,46.59285714285715,10.045882833517586,-6.049999999999997,0.48596895705254883,0.8739760710575879,0.8494504794814807,0.5276683455625159,0.9988298281778684,0.048362943894784245,31.35
2020-02-01,57.0,31.35,61.56,47.31,64.98,0.6,54.15,Chennai,5,1,1,2,0.8660254037844386,0.5000000000000001,41.25,47.3,43.45,53.9,28.6,64.35,33.55,43.99999999999998,45.72857142857142,46.75000000000001,5.173398072741833,-9.899999999999999,0.5009308193361601,0.865487327601741,0.8670985522812075,0.49813662847840656,0.9999947982262414,-0.003225448877109765,27.5
2020-02-02,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai,6,1,2,2,0.8660254037844386,0.5000000000000001,31.35,41.25,47.3,40.7,40.15,33.0,33.0,39.96666666666665,42.50714285714286,46.94642857142857,6.163226195983586,-3.8500000000000014,0.515744448131128,0.8567424725213045,0.8837203473619966,0.46801532844383653,0.998497062701478,-0.05480525318362048,48.95
2020-02-03,89.0,48.95,96.12,73.87,101.46,0.93,84.55,Chennai,0,0,3,2,0.8660254037844386,0.5000000000000001,27.5,31.35,41.25,42.35,39.6,86.9,50.6,33.366666666666646,40.621428571428574,46.04285714285715,8.415949993061709,21.450000000000003,0.530405459846365,0.8477440935595871,0.8992961915530254,0.43734009633033216,0.9943406096530524,-0.10623912647794193,34.1
2020-02-04,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,1,0,4,2,0.8660254037844386,0.5000000000000001,48.95,27.5,31.35,51.15,48.4,93.5,41.25,35.933333333333316,41.56428571428571,46.71071428571429,8.991881258748343,-14.850000000000001,0.5449095160526287,0.8384948534816955,0.9138076496466611,0.40614723863057994,0.9875365065492304,-0.15739011478660878,28.05
2020-02-05,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai,2,0,5,2,0.8660254037844386,0.5000000000000001,34.1,48.95,27.5,43.45,47.3,56.1,33.55,36.84999999999999,39.128571428571426,45.689285714285724,8.240391229732278,-6.050000000000001,0.5592523247663413,0.8289974892865736,0.9272375462179528,0.37447367448688534,0.9781028708075113,-0.20812201737948066,42.35
2020-02-06,77.0,42.35,83.16,63.91,87.78,0.81,73.15,Chennai,3,0,6,2,0.8660254037844386,0.5000000000000001,28.05,34.1,48.95,47.3,60.5,29.7,37.95,37.03333333333332,36.92857142857143,44.31428571428571,8.92192323917412,14.3,0.5734296417196509,0.8192548113970847,0.9395699859530608,0.3423568919945456,0.966064821553021,-0.258299749434121,41.8
2020-02-07,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,4,0,7,2,0.8660254037844386,0.5000000000000001,42.35,28.05,34.1,41.25,69.85,39.05,27.5,34.833333333333314,36.221428571428575,43.017857142857146,8.123313011679116,-0.5500000000000043,0.5874372716163813,0.8092697028283599,0.9507903724625828,0.30983490383180384,0.9514544127333376,-0.3077897017287285,31.9
2020-02-08,58.0,31.9,62.64,48.14,66.12,0.61,55.1,Chennai,5,1,8,2,0.8660254037844386,0.5000000000000001,41.8,42.35,28.05,31.35,53.9,28.6,64.35,37.399999999999984,36.3,41.01428571428572,8.182501654954569,-9.899999999999999,0.601271069373482,0.7990451183346716,0.9608854255574969,0.2769462022689389,0.9343105477678204,-0.3564600964060289,40.15
2020-02-09,73.0,40.15,78.84,60.59,83.22,0.77,69.35,Chennai,6,1,9,2,0.8660254037844386,0.5000000000000001,31.9,41.8,42.35,27.5,40.7,40.15,33.0,38.683333333333316,36.378571428571426,39.44285714285714,8.129517059398335,8.25,0.6149269413476337,0.7885840835350685,0.969843196967293,0.24372971360968762,0.9146788759587108,-0.40418133786075455,27.5
2020-02-10,50.0,27.5,54.0,41.5,57.0,0.53,47.5,Chennai,0,0,10,2,0.8660254037844386,0.5000000000000001,40.15,31.9,41.8,48.95,42.35,39.6,86.9,37.94999999999998,38.18571428571429,39.40357142857143,7.177146269335017,-12.649999999999999,0.6284008465466204,0.7778896940180471,0.9776530844816645,0.2102247521189817,0.8926116709398658,-0.45082635781633335,47.85
2020-02-11,87.0,47.85,93.96,72.21,99.18,0.91,82.65,Chennai,1,0,11,2,0.8660254037844386,0.5000000000000001,27.5,40.15,31.9,34.1,51.15,48.4,93.5,33.183333333333316,35.121428571428574,38.34285714285715,6.346315016268509,20.35,0.6416887978251137,0.7669651144255262,0.9843058444990332,0.17647097349152085,0.8681676914867167,-0.49627095367210955,36.3
2020-02-12,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai,2,0,12,2,0.8660254037844386,0.5000000000000001,47.85,27.5,40.15,28.05,43.45,47.3,56.1,38.49999999999998,37.08571428571428,38.10714285714287,7.912211779148494,-11.550000000000004,0.6547868630645504,0.7558135775163646,0.9897936029670716,0.1425083279161714,0.8414120250581597,-0.5403941192199697,52.8
2020-02-13,96.0,52.8,103.68,79.68,109.44,1.01,91.2,Chennai,3,0,13,2,0.8660254037844386,0.5000000000000001,36.3,47.85,27.5,42.35,47.3,60.5,29.7,37.21666666666665,38.26428571428572,37.596428571428575,6.89043505434136,16.5,0.6676911663366988,0.7444383832097448,0.9941098647022416,0.10837701279187772,0.812415914486889,-0.5830783668499732,71.5
2020-02-14,130.0,71.5,140.4,107.9,148.2,1.37,123.5,Chennai,4,0,14,2,0.8660254037844386,0.5000000000000001,52.8,36.3,47.85,41.8,41.25,69.85,39.05,45.64999999999998,39.75714285714285,37.989285714285714,8.792630843090034,18.700000000000003,0.6803978890506115,0.7328428976086702,0.9972495210773451,0.07411742515094356,0.7812565682797511,-0.6242100403868449,76.45
2020-02-15,139.0,76.45,150.12,115.37,158.46,1.46,132.05,Chennai,5,1,15,2,0.8660254037844386,0.5000000000000001,71.5,52.8,36.3,31.9,31.35,53.9,28.6,53.533333333333324,44.0,40.15000000000001,14.951504940975044,4.950000000000003,0.6929032710826034,0.7210305520038858,0.9992088560679753,0.03977011384605648,0.748016955033127,-0.6636796177245228,41.8
2020-02-16,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,6,1,16,2,0.8660254037844386,0.5000000000000001,76.45,71.5,52.8,40.15,27.5,40.7,40.15,66.91666666666664,50.364285714285714,43.371428571428574,18.09396110782351,-34.650000000000006,0.7052036118889403,0.7090048418584973,0.9999855506507186,0.005375731557585752,0.71278558251085,-0.7013820024527777,34.1
2020-02-17,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,0,0,17,2,0.8660254037844386,0.5000000000000001,41.8,76.45,71.5,27.5,48.95,42.35,39.6,63.24999999999998,50.6,44.392857142857146,17.948885759288828,-7.699999999999996,0.7172952716008841,0.6967693257736121,0.9995786855478959,-0.02902501332197226,0.6756562619728734,-0.7372168036994571,45.65
2020-02-18,83.0,45.65,89.64,68.89,94.62,0.87,78.85,Chennai,1,0,18,2,0.8660254037844386,0.5000000000000001,34.1,41.8,76.45,47.85,34.1,51.15,48.4,50.783333333333324,51.542857142857144,43.332142857142856,16.660292828844828,11.549999999999997,0.7291746721017913,0.6843276244352884,0.9979887423155984,-0.06339140486950963,0.6367278583821995,-0.7710886034432215,46.2
2020-02-19,84.0,46.2,90.72,69.72,95.76,0.88,79.8,Chennai,2,0,19,2,0.8660254037844386,0.5000000000000001,45.65,34.1,41.8,36.3,28.05,43.45,47.3,40.51666666666665,51.228571428571435,44.15714285714286,16.762007068140207,0.5500000000000043,0.7408382980859298,0.6716834195431229,0.9952176027737296,-0.09768276782171412,0.5961040271552036,-0.8029072105849768,41.25
2020-02-20,75.0,41.25,81.0,62.25,85.5,0.79,71.25,Chennai,3,0,20,2,0.8660254037844386,0.5000000000000001,46.2,45.65,34.1,52.8,42.35,47.3,60.5,41.98333333333332,52.642857142857146,45.45357142857143,15.674885129069532,-4.950000000000003,0.7522826980987227,0.6588404527207676,0.991268546778726,-0.131858515717388,0.5538929381563823,-0.8325879011014333,46.75
2020-02-21,85.0,46.75,91.8,70.55,96.9,0.89,80.75,Chennai,4,0,21,2,0.8660254037844386,0.5000000000000001,41.25,46.2,45.65,71.5,41.8,41.25,69.85,44.36666666666665,50.99285714285714,45.375,16.252831255185203,5.5,0.7635044855580857,0.6458025244087258,0.9861462483415946,-0.16587819893463418,0.5102069876723094,-0.8600516436414432,34.1
2020-02-22,62.0,34.1,66.96,51.46,70.68,0.65,58.9,Chennai,5,1,22,2,0.8660254037844386,0.5000000000000001,46.75,41.25,46.2,76.45,31.9,31.35,53.9,44.73333333333332,47.457142857142856,45.728571428571435,13.508498207037116,-12.649999999999999,0.7745003397565637,0.6325734927397506,0.9798567700958661,-0.19970155256606523,0.4651624991319068,-0.8852253099642818,30.8
2020-02-23,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai,6,1,23,2,0.8660254037844386,0.5000000000000001,34.1,46.75,41.25,41.8,40.15,27.5,40.7,40.69999999999999,41.40714285714286,45.88571428571429,5.4235158162878685,-3.3000000000000007,0.7852670068439955,0.6191572723971449,0.9724075561219968,-0.23328854407545532,0.4188794133697429,-0.908041869659665,39.6
2020-02-24,72.0,39.6,77.76,59.76,82.08,0.76,68.4,Chennai,0,0,24,2,0.8660254037844386,0.5000000000000001,30.8,34.1,46.75,34.1,27.5,48.95,42.35,37.216666666666654,39.83571428571429,45.21785714285715,6.7275375810739755,8.8,0.7958013007903698,0.6055578334563557,0.963807423136732,-0.2665994206792892,0.3714809692572852,-0.9284405686308994,41.8
2020-02-25,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,1,0,25,2,0.8660254037844386,0.5000000000000001,39.6,30.8,34.1,45.65,47.85,34.1,51.15,34.83333333333332,40.621428571428574,46.08214285714286,6.25025713756763,2.1999999999999957,0.8061001043286317,0.5917792002101537,0.9540665500578382,-0.2995947563972616,0.32309337555235296,-0.9463670908660055,42.9
2020-02-26,78.0,42.9,84.24,64.74,88.92,0.82,74.1,Chennai,2,0,26,2,0.8660254037844386,0.5000000000000001,41.8,39.6,30.8,46.2,36.3,28.05,43.45,37.399999999999984,40.07142857142857,45.65000000000001,5.893206338860175,1.1000000000000014,0.8161603698771169,0.5778254499778006,0.9431964659565865,-0.33223549871590446,0.2738454748405583,-0.9617737030660326,45.1
2020-02-27,82.0,45.1,88.56,68.06,93.48,0.86,77.9,Chennai,3,0,27,2,0.8660254037844386,0.5000000000000001,42.9,41.8,39.6,41.25,52.8,42.35,47.3,41.433333333333316,39.6,46.121428571428574,5.4354545961370535,2.200000000000003,0.8259791204413978,0.5637007118984815,0.9312100364121951,-0.36448301481029033,0.22386840046373097,-0.9746193817454127,38.5
2020-02-28,70.0,38.5,75.6,58.1,79.8,0.74,66.5,Chennai,4,0,28,2,0.8660254037844386,0.5000000000000001,45.1,42.9,41.8,46.75,71.5,41.8,41.25,43.26666666666665,40.15,45.57142857142857,5.811984744187433,-6.600000000000001,0.8355534504952139,0.5494091657094392,0.9181214482844375,-0.3962991372689158,0.17329522734857583,-0.9848699224660105,38.225
2020-02-29,69.5,38.225,75.06,57.685,79.22999999999999,0.73,66.025,Chennai,5,1,29,2,0.8660254037844386,0.5000000000000001,38.5,45.1,42.9,34.1,76.45,31.9,31.35,42.16666666666665,38.971428571428575,43.214285714285715,5.0351147903877695,-0.2749999999999986,0.844880526840267,0.5349550405091186,0.9039461929224011,-0.4276462092677746,0.12226061766546611,-0.9924980309139453,37.95
2020-03-01,69.0,37.95,74.52,57.27,78.66,0.72,65.55,Chennai,6,1,1,3,1.0,6.123233995736766e-17,38.225,38.5,45.1,30.8,41.8,40.15,27.5,40.60833333333332,39.56071428571429,40.48392857142857,4.591837348828461,-0.2749999999999986,0.8539575894446066,0.5203426135057138,0.8887010478292919,-0.45848712914008677,0.0709004622609153,-0.9974833955766825,41.8
2020-03-02,76.0,41.8,82.08,63.08,86.64,0.8,72.2,Chennai,0,0,2,3,1.0,6.123233995736766e-17,37.95,38.225,38.5,39.6,34.1,27.5,48.95,38.22499999999999,40.582142857142856,40.20892857142858,2.7401609702457175,3.8499999999999943,0.862781952259373,0.5055762087514649,0.8724040568049626,-0.48878539428899026,0.01935151881832465,-0.9998127418269003,53.35
2020-03-03,97.0,53.35,104.76,80.51,110.58,1.02,92.15,Chennai,1,0,3,3,1.0,6.123233995736766e-17,41.8,37.95,38.225,41.8,45.65,47.85,34.1,39.32499999999999,40.896428571428565,40.75892857142857,2.734899014415056,11.550000000000004,0.87135100401364,0.490660195863106,0.8550745085896934,-0.5185051443911569,-0.032248952289300366,-0.9994798672690923,30.8
2020-03-04,56.0,30.8,60.48,46.48,63.84,0.59,53.2,Chennai,2,0,4,3,1.0,6.123233995736766e-17,53.35,41.8,37.95,42.9,46.2,36.3,28.05,44.36666666666665,42.54642857142857,41.308928571428574,5.478678911840749,-22.55,0.8796622089871288,0.4755989887288292,0.8367329140344929,-0.54761120384023,-0.08376355348526808,-0.9964856582548093,28.05
2020-03-05,51.0,28.05,55.08,42.33,58.14,0.54,48.45,Chennai,3,0,5,3,1.0,6.123233995736766e-17,30.8,53.35,41.8,45.1,41.25,52.8,42.35,41.98333333333331,40.81785714285714,40.20892857142858,7.036019149788558,-2.75,0.8877131077605742,0.4603970442021356,0.8174009818249205,-0.5760691233798736,-0.13505511584034724,-0.990838087522553,36.3
2020-03-06,66.0,36.3,71.28,54.78,75.24,0.69,62.7,Chennai,4,0,6,3,1.0,6.123233995736766e-17,28.05,30.8,53.35,38.5,46.75,71.5,41.8,37.399999999999984,38.38214285714286,39.26607142857143,8.166862849927414,8.249999999999996,0.8955013179435027,0.44505886078298645,0.7971015927871965,-0.6038452208771006,-0.18598706431516066,-0.9825521929686118,72.6
2020-03-07,132.0,72.6,142.56,109.56,150.48,1.39,125.4,Chennai,5,1,7,3,1.0,6.123233995736766e-17,36.3,28.05,30.8,38.225,34.1,76.45,31.9,31.71666666666665,38.06785714285714,38.51964285714286,8.203819159972051,36.3,0.9030245348792224,0.4295889772866198,0.7758587728069815,-0.630906621187672,-0.23642378142120934,-0.9716500376053594,30.25
2020-03-08,55.0,30.25,59.4,45.65,62.7,0.58,52.25,Chennai,6,1,8,3,1.0,6.123233995736766e-17,72.6,36.3,28.05,37.95,30.8,41.8,40.15,45.64999999999998,42.978571428571435,41.26964285714286,15.424300555261768,-42.349999999999994,0.9102805323268022,0.41399197150045525,0.7536976643929134,-0.6572212950663325,-0.28623096833217904,-0.9581606508136425,39.05
2020-03-09,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,0,0,9,3,1.0,6.123233995736766e-17,30.25,72.6,36.3,41.8,39.6,34.1,27.5,46.383333333333304,41.878571428571426,41.23035714285715,16.102351203650823,8.799999999999997,0.9172671631198608,0.39827245882943335,0.7306444969184918,-0.6827580970759146,-0.3352760024840134,-0.9421199510456935,25.3
2020-03-10,46.0,25.3,49.68,38.18,52.44,0.48,43.7,Chennai,1,0,10,3,1.0,6.123233995736766e-17,39.05,30.25,72.6,53.35,41.8,45.65,47.85,47.29999999999998,41.48571428571428,41.19107142857143,16.13809453554217,-13.749999999999996,0.9239823598019428,0.38243509093025607,0.7067265555776171,-0.7074868024503335,-0.383428290711639,-0.9235706501843542,81.4
2020-03-11,148.0,81.4,159.84,122.84,168.72,1.55,140.6,Chennai,2,0,11,3,1.0,6.123233995736766e-17,25.3,39.05,30.25,30.8,42.9,46.2,36.3,31.533333333333317,37.47857142857142,40.012499999999996,16.183552791410836,56.10000000000001,0.9304241352383132,0.366484554334882,0.6819721490904623,-0.7313781428679259,-0.4305596169818689,-0.9025621398133351,23.1
2020-03-12,42.0,23.1,45.36,34.86,47.88,0.44,39.9,Chennai,3,0,12,3,1.0,6.123233995736766e-17,81.4,25.3,39.05,28.05,45.1,41.25,52.8,48.583333333333314,44.707142857142856,42.762499999999996,22.694225193710803,-58.300000000000004,0.936590583203981,0.35042556906371225,0.6564105761979384,-0.7544038410927468,-0.4765444837967774,-0.8791503597012646,32.45
2020-03-13,59.0,32.45,63.72,48.97,67.26,0.62,56.05,Chennai,4,0,13,3,1.0,6.123233995736766e-17,23.1,81.4,25.3,36.3,38.5,46.75,71.5,43.26666666666665,44.0,41.19107142857143,23.366910364872822,9.350000000000001,0.9424798789477854,0.3342628872288514,0.6300720909843701,-0.7765366444428644,-0.5212604463582736,-0.853397648849804,39.05
2020-03-14,71.0,39.05,76.68,58.93,80.94,0.75,67.45,Chennai,5,1,14,3,1.0,6.123233995736766e-17,32.45,23.1,81.4,72.6,38.225,34.1,76.45,45.649999999999984,43.449999999999996,40.75892857142857,23.622270565436075,6.599999999999994,0.9480902797323665,0.31800129162788504,0.6029878670694707,-0.7977503570459936,-0.5645884386042948,-0.8253725795023509,37.95
